element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
0,0,1,52,51,1.08599631e+06,1.44846763e+05,1.03105040e+05,1.03680155e+06
1,1,2,53,52,9.27980154e+05,-3.66575045e+04,-3.02475212e+04,9.48289573e+05
2,2,3,54,53,9.73755576e+05,8.05384848e+03,-1.73228563e+02,9.69753781e+05
3,3,4,55,54,9.92061602e+05,-1.50847880e+03,-2.20136630e+03,9.92824022e+05
4,4,5,56,55,9.99230125e+05,4.56411183e+02,-9.59028738e+01,9.99002011e+05
5,5,6,57,56,1.00047945e+06,-6.21884008e+01,1.46105184e+01,1.00051054e+06
6,6,7,58,57,1.00033041e+06,1.84336487e+01,5.44978747e+01,1.00032120e+06
7,7,8,59,58,1.00010847e+06,-6.23693164e+00,1.83067563e+01,1.00011159e+06
8,8,9,60,59,1.00001720e+06,-1.03696301e-01,4.28641598e+00,1.00001725e+06
9,9,10,61,60,9.99996388e+05,-5.10791424e-01,-1.56652381e-01,9.99996644e+05
10,10,11,62,61,9.99996316e+05,2.70309802e-02,-5.06487796e-01,9.99996303e+05
11,11,12,63,62,9.99998572e+05,6.78444973e-03,-2.43000233e-01,9.99998569e+05
12,12,13,64,63,9.99999705e+05,1.55782582e-02,-6.21153186e-02,9.99999697e+05
13,13,14,65,64,1.00000001e+06,3.25527701e-03,-4.02023371e-03,1.00000001e+06
14,14,15,66,65,1.00000004e+06,7.88052320e-04,4.97557892e-03,1.00000004e+06
15,15,16,67,66,1.00000002e+06,-1.98231370e-04,2.90214151e-03,1.00000002e+06
16,16,17,68,67,1.00000000e+06,-1.29248233e-04,8.84463424e-04,1.00000000e+06
17,17,18,69,68,1.00000000e+06,-5.62027988e-05,1.14664331e-04,1.00000000e+06
18,18,19,70,69,1.00000000e+06,-9.81588761e-06,-4.16772805e-05,1.00000000e+06
19,19,20,71,70,1.00000000e+06,4.70146196e-07,-3.33995044e-05,1.00000000e+06
20,20,21,72,71,1.00000000e+06,1.56233601e-06,-1.19069213e-05,1.00000000e+06
21,21,22,73,72,1.00000000e+06,6.60042545e-07,-2.17075975e-06,1.00000000e+06
22,22,23,74,73,1.00000000e+06,1.68924387e-07,2.41274077e-07,1.00000000e+06
23,23,24,75,74,1.00000000e+06,7.84996824e-09,3.48524737e-07,1.00000000e+06
24,24,25,76,75,1.00000000e+06,-2.04249991e-08,1.41092884e-07,1.00000000e+06
25,25,26,77,76,1.00000000e+06,-4.43263803e-09,1.74114138e-08,1.00000000e+06
26,26,27,78,77,1.00000000e+06,-3.96696927e-09,-1.07296270e-08,1.00000000e+06
27,27,28,79,78,1.00000000e+06,-4.59986577e-09,3.53473365e-09,1.00000000e+06
28,28,29,80,79,1.00000000e+06,6.80790389e-09,-1.20180944e-08,1.00000000e+06
29,29,30,81,80,1.00000000e+06,-1.94571653e-10,-2.10145616e-08,1.00000000e+06
30,30,31,82,81,1.00000000e+06,-7.73939679e-09,-1.18356565e-08,1.00000000e+06
31,31,32,83,82,1.00000000e+06,1.59030671e-08,-2.06610883e-08,1.00000000e+06
32,32,33,84,83,1.00000000e+06,-1.47058429e-08,-2.70236088e-09,1.00000000e+06
33,33,34,85,84,1.00000000e+06,1.09350864e-08,1.48116742e-08,1.00000000e+06
34,34,35,86,85,1.00000000e+06,-1.04409837e-08,1.00340826e-08,1.00000000e+06
35,35,36,87,86,1.00000000e+06,9.65173719e-09,3.50052655e-09,1.00000000e+06
36,36,37,88,87,1.00000000e+06,-5.23002643e-09,-2.19609581e-08,1.00000000e+06
37,37,38,89,88,1.00000000e+06,1.03825534e-08,-2.68753781e-08,1.00000000e+06
38,38,39,90,89,1.00000000e+06,-1.22260386e-08,-3.39790525e-09,1.00000000e+06
39,39,40,91,90,1.00000000e+06,1.08361974e-08,-3.11284608e-09,1.00000000e+06
40,40,41,92,91,1.00000000e+06,-4.32736044e-09,-1.32951595e-08,1.00000000e+06
41,41,42,93,92,1.00000000e+06,1.11179917e-08,-3.62139163e-08,1.00000000e+06
42,42,43,94,93,1.00000000e+06,-1.05869950e-08,-1.68983073e-08,1.00000000e+06
43,43,44,95,94,1.00000000e+06,1.59187371e-08,-3.19266265e-09,1.00000000e+06
44,44,45,96,95,1.00000000e+06,-1.89356345e-08,1.41275322e-08,1.00000000e+06
45,45,46,97,96,1.00000000e+06,6.83187115e-09,2.23486385e-08,1.00000000e+06
46,46,47,98,97,1.00000000e+06,-7.93440156e-09,1.70009286e-08,1.00000000e+06
47,47,48,99,98,1.00000000e+06,1.73923868e-08,-1.30899169e-08,1.00000000e+06
48,48,49,100,99,1.00000000e+06,-8.73915530e-09,-1.71605617e-08,1.00000000e+06
49,49,50,101,100,1.00000000e+06,3.67570083e-09,-7.21769806e-09,1.00000000e+06
50,51,52,103,102,1.04135267e+06,1.50208884e+05,1.03611270e+05,9.91344320e+05
51,52,53,104,103,9.74926546e+05,-1.60042636e+04,-1.18010868e+04,9.83238875e+05
52,53,54,105,104,9.75564382e+05,-1.36950939e+03,-1.07053291e+04,9.76425930e+05
53,54,55,106,105,9.93949144e+05,3.12603272e+02,-2.59072245e+03,9.93803010e+05
54,55,56,107,106,9.98833312e+05,-4.10169297e+02,-9.82310348e+02,9.99039909e+05
55,56,57,108,107,1.00028552e+06,7.00252105e+01,5.92113169e+01,1.00025052e+06
56,57,58,109,108,1.00023378e+06,-1.46588948e+01,7.58240572e+01,1.00024112e+06
57,58,59,110,109,1.00009168e+06,1.13007990e+01,4.62918828e+01,1.00008604e+06
58,59,60,111,110,1.00001770e+06,3.75966051e-01,1.07735130e+01,1.00001751e+06
59,60,61,112,111,9.99998921e+05,6.29679448e-01,1.03183118e+00,9.99998607e+05
60,61,62,113,112,9.99997417e+05,-1.43062653e-01,-8.75332458e-01,9.99997489e+05
61,62,63,114,113,9.99998859e+05,-4.13185289e-02,-5.07342894e-01,9.99998879e+05
62,63,64,115,114,9.99999718e+05,-2.84969924e-02,-1.62814797e-01,9.99999733e+05
63,64,65,116,115,9.99999989e+05,-3.77037721e-03,-2.21210501e-02,9.99999990e+05
64,65,66,117,116,1.00000003e+06,-6.29286391e-05,6.72696216e-03,1.00000003e+06
65,66,67,118,117,1.00000001e+06,7.14437634e-04,5.88823062e-03,1.00000001e+06
66,67,68,119,118,1.00000000e+06,2.82718466e-04,2.14613100e-03,1.00000000e+06
67,68,69,120,119,1.00000000e+06,7.92609285e-05,4.11439735e-04,1.00000000e+06
68,69,70,121,120,1.00000000e+06,3.20459668e-06,-3.61025836e-05,1.00000000e+06
69,70,71,122,121,1.00000000e+06,-6.11832337e-06,-6.34952756e-05,1.00000000e+06
70,71,72,123,122,1.00000000e+06,-3.66086447e-06,-2.74693844e-05,1.00000000e+06
71,72,73,124,123,1.00000000e+06,-1.06200981e-06,-6.53752408e-06,1.00000000e+06
72,73,74,125,124,1.00000000e+06,-1.35886865e-07,-2.06234605e-07,1.00000000e+06
73,74,75,126,125,1.00000000e+06,5.86200202e-08,5.91064477e-07,1.00000000e+06
74,75,76,127,126,1.00000000e+06,3.37709552e-08,3.00942662e-07,1.00000000e+06
75,76,77,128,127,1.00000000e+06,1.20262639e-08,8.59396370e-08,1.00000000e+06
76,77,78,129,128,1.00000000e+06,1.18301464e-09,-5.26789337e-09,1.00000000e+06
77,78,79,130,129,1.00000000e+06,-2.73722809e-09,-2.77533603e-08,1.00000000e+06
78,79,80,131,130,1.00000000e+06,2.34128354e-10,-3.11626679e-08,1.00000000e+06
79,80,81,132,131,1.00000000e+06,-6.39138400e-09,-2.15162658e-08,1.00000000e+06
80,81,82,133,132,1.00000000e+06,-6.42557207e-09,-2.16644965e-09,1.00000000e+06
81,82,83,134,133,1.00000000e+06,1.14450968e-08,-3.90987151e-08,1.00000000e+06
82,83,84,135,134,1.00000000e+06,-1.02802194e-08,-3.27133898e-08,1.00000000e+06
83,84,85,136,135,1.00000000e+06,1.90688756e-10,-8.92805305e-09,1.00000000e+06
84,85,86,137,136,1.00000000e+06,-1.18042670e-09,-2.06382835e-08,1.00000000e+06
85,86,87,138,137,1.00000000e+06,2.75089395e-09,-2.78103721e-08,1.00000000e+06
86,87,88,139,138,1.00000000e+06,-3.14102148e-09,-3.08205969e-08,1.00000000e+06
87,88,89,140,139,1.00000000e+06,7.32249140e-09,-2.14706563e-08,1.00000000e+06
88,89,90,141,140,1.00000000e+06,-7.51768892e-09,-1.56896564e-08,1.00000000e+06
89,90,91,142,141,1.00000000e+06,8.06994693e-09,-1.08322483e-08,1.00000000e+06
90,91,92,143,142,1.00000000e+06,-4.97134233e-09,-2.54272775e-08,1.00000000e+06
91,92,93,144,143,1.00000000e+06,5.93566104e-09,-7.57117142e-09,1.00000000e+06
92,93,94,145,144,1.00000000e+06,-1.03273715e-08,-4.97143184e-09,1.00000000e+06
93,94,95,146,145,1.00000000e+06,1.95248389e-08,-8.49476312e-09,1.00000000e+06
94,95,96,147,146,1.00000000e+06,-1.24182253e-08,-3.86540228e-09,1.00000000e+06
95,96,97,148,147,1.00000000e+06,3.65909143e-09,-5.64303123e-08,1.00000000e+06
96,97,98,149,148,1.00000000e+06,-1.34650538e-08,-3.25309519e-08,1.00000000e+06
97,98,99,150,149,1.00000000e+06,1.29122457e-08,-1.42415559e-08,1.00000000e+06
98,99,100,151,150,1.00000000e+06,-4.02618358e-09,1.11173074e-08,1.00000000e+06
99,100,101,152,151,1.00000000e+06,5.05694321e-10,-8.73421281e-09,1.00000000e+06
100,102,103,154,153,1.01486444e+06,1.57836917e+05,9.59668085e+04,9.60368751e+05
101,103,104,155,154,9.97390213e+05,3.54668181e+02,9.26161229e+01,9.97212939e+05
102,104,105,156,155,9.84379430e+05,-5.49991841e+03,-1.41778932e+04,9.87446280e+05
103,105,106,157,156,9.94869415e+05,-4.47917619e+02,-4.30037710e+03,9.95121326e+05
104,106,107,158,157,9.99076178e+05,-6.63003694e+02,-1.26465276e+03,9.99410245e+05
105,107,108,159,158,1.00006034e+06,-6.18954079e+01,-5.33999908e+01,1.00009129e+06
106,108,109,160,159,1.00015715e+06,1.24255294e+01,1.14250261e+02,1.00015095e+06
107,109,110,161,160,1.00006341e+06,1.49507179e+01,5.84193279e+01,1.00005594e+06
108,110,111,162,161,1.00001605e+06,7.00139972e+00,1.79555200e+01,1.00001255e+06
109,111,112,163,162,1.00000034e+06,1.19197291e+00,1.79483626e+00,9.99999742e+05
110,112,113,164,163,9.99998513e+05,4.18825211e-02,-9.30470784e-01,9.99998492e+05
111,113,114,165,164,9.99999195e+05,-1.84214080e-01,-7.10171003e-01,9.99999287e+05
112,114,115,166,165,9.99999774e+05,-7.52351977e-02,-2.35106973e-01,9.99999812e+05
113,115,116,167,166,9.99999976e+05,-2.23843616e-02,-4.05956235e-02,9.99999987e+05
114,116,117,168,167,1.00000001e+06,-1.20283338e-03,6.86752244e-03,1.00000001e+06
115,117,118,169,168,1.00000001e+06,1.50201571e-03,7.72502949e-03,1.00000001e+06
116,118,119,170,169,1.00000000e+06,9.78724311e-04,3.10660725e-03,1.00000000e+06
117,119,120,171,170,1.00000000e+06,2.91784566e-04,6.67217965e-04,1.00000000e+06
118,120,121,172,171,1.00000000e+06,4.19292094e-05,-1.28919034e-05,1.00000000e+06
119,121,122,173,172,1.00000000e+06,-1.33117324e-05,-8.12637317e-05,1.00000000e+06
120,122,123,174,173,1.00000000e+06,-1.08625945e-05,-3.86719815e-05,1.00000000e+06
121,123,124,175,174,1.00000000e+06,-3.98874470e-06,-1.01626671e-05,1.00000000e+06
122,124,125,176,175,1.00000000e+06,-7.42606509e-07,-7.39386462e-07,1.00000000e+06
123,125,126,177,176,1.00000000e+06,6.64605355e-08,7.32465226e-07,1.00000000e+06
124,126,127,178,177,1.00000000e+06,1.21615560e-07,4.34749434e-07,1.00000000e+06
125,127,128,179,178,1.00000000e+06,4.59095859e-08,1.04434276e-07,1.00000000e+06
126,128,129,180,179,1.00000000e+06,1.22692556e-08,-2.38081415e-08,1.00000000e+06
127,129,130,181,180,1.00000000e+06,1.36779113e-09,-1.72631830e-08,1.00000000e+06
128,130,131,182,181,1.00000000e+06,5.94124486e-09,-4.49139220e-08,1.00000000e+06
129,131,132,183,182,1.00000000e+06,-1.13076278e-08,-4.58717208e-08,1.00000000e+06
130,132,133,184,183,1.00000000e+06,-7.62945978e-09,-3.15845555e-08,1.00000000e+06
131,133,134,185,184,1.00000000e+06,5.02284902e-09,-4.64418392e-08,1.00000000e+06
132,134,135,186,185,1.00000000e+06,1.26934660e-10,-5.71828685e-08,1.00000000e+06
133,135,136,187,186,1.00000000e+06,-9.36183847e-09,-3.82207328e-08,1.00000000e+06
134,136,137,188,187,1.00000000e+06,5.30002123e-09,-9.65780451e-09,1.00000000e+06
135,137,138,189,188,1.00000000e+06,3.70808494e-09,-6.71599393e-09,1.00000000e+06
136,138,139,190,189,1.00000000e+06,8.31849247e-09,-2.78901887e-08,1.00000000e+06
137,139,140,191,190,1.00000000e+06,2.54668998e-09,-3.96688334e-08,1.00000000e+06
138,140,141,192,191,1.00000000e+06,2.98093643e-09,-1.58492896e-08,1.00000000e+06
139,141,142,193,192,1.00000000e+06,6.06224483e-09,-1.80043369e-08,1.00000000e+06
140,142,143,194,193,1.00000000e+06,-4.77269975e-09,-2.16074847e-08,1.00000000e+06
141,143,144,195,194,1.00000000e+06,2.86744719e-10,-6.49934896e-10,1.00000000e+06
142,144,145,196,195,1.00000000e+06,-5.96272138e-09,6.84141996e-10,1.00000000e+06
143,145,146,197,196,1.00000000e+06,1.96098393e-08,-1.95550587e-08,1.00000000e+06
144,146,147,198,197,1.00000000e+06,-7.23959230e-09,-3.69436678e-09,1.00000000e+06
145,147,148,199,198,1.00000000e+06,3.80692160e-09,-4.83004249e-08,1.00000000e+06
146,148,149,200,199,1.00000000e+06,-7.44472067e-09,-7.06376611e-08,1.00000000e+06
147,149,150,201,200,1.00000000e+06,7.41115959e-09,-3.21888809e-08,1.00000000e+06
148,150,151,202,201,1.00000000e+06,4.12196454e-09,-1.31697334e-08,1.00000000e+06
149,151,152,203,202,1.00000000e+06,-3.04219978e-09,-3.35001531e-08,1.00000000e+06
150,153,154,205,204,9.98406106e+05,1.65380944e+05,8.47750891e+04,9.38407540e+05
151,154,155,206,205,1.00808080e+06,1.37035140e+04,7.01815711e+03,1.00137315e+06
152,155,156,207,206,9.93747040e+05,-6.83404384e+03,-1.41412950e+04,9.97482392e+05
153,156,157,208,207,9.96500842e+05,-2.00193953e+03,-5.70806052e+03,9.97552312e+05
154,157,158,209,208,9.99356781e+05,-9.51473716e+02,-1.45518206e+03,9.99836034e+05
155,158,159,210,209,9.99947185e+05,-2.07298337e+02,-1.31162730e+02,1.00005088e+06
156,159,160,211,210,1.00006808e+06,2.14579962e+01,1.22851168e+02,1.00005738e+06
157,160,161,212,211,1.00003620e+06,2.60638203e+01,6.83741957e+01,1.00002317e+06
158,161,162,213,212,1.00001072e+06,1.26596632e+01,2.16428882e+01,1.00000439e+06
159,162,163,214,213,1.00000131e+06,2.84006769e+00,2.85980470e+00,9.99999894e+05
160,163,164,215,214,9.99999414e+05,1.04172022e-01,-9.67656814e-01,9.99999361e+05
161,164,165,216,215,9.99999582e+05,-2.79227932e-01,-7.94099599e-01,9.99999721e+05
162,165,166,217,216,9.99999852e+05,-1.50058582e-01,-2.88671378e-01,9.99999927e+05
163,166,167,218,217,9.99999975e+05,-4.21628199e-02,-5.31731765e-02,9.99999996e+05
164,167,168,219,218,1.00000000e+06,-4.66528470e-03,5.34412833e-03,1.00000001e+06
165,168,169,220,219,1.00000000e+06,2.55888493e-03,8.70523683e-03,1.00000000e+06
166,169,170,221,220,1.00000000e+06,1.73024161e-03,3.67460254e-03,1.00000000e+06
167,170,171,222,221,1.00000000e+06,5.88519021e-04,8.61395707e-04,1.00000000e+06
168,171,172,223,222,1.00000000e+06,9.40096748e-05,1.45062162e-05,1.00000000e+06
169,172,173,224,223,1.00000000e+06,-1.76355295e-05,-8.79756664e-05,1.00000000e+06
170,173,174,225,224,1.00000000e+06,-1.95566001e-05,-4.54016355e-05,1.00000000e+06
171,174,175,226,225,1.00000000e+06,-7.62036154e-06,-1.26626474e-05,1.00000000e+06
172,175,176,227,226,1.00000000e+06,-1.62138140e-06,-1.23861628e-06,1.00000000e+06
173,176,177,228,227,1.00000000e+06,4.50734099e-08,7.70606142e-07,1.00000000e+06
174,177,178,229,228,1.00000000e+06,2.07573499e-07,4.78352084e-07,1.00000000e+06
175,178,179,230,229,1.00000000e+06,8.56145984e-08,1.47763269e-07,1.00000000e+06
176,179,180,231,230,1.00000000e+06,2.74771550e-08,-1.42643606e-08,1.00000000e+06
177,180,181,232,231,1.00000000e+06,4.94668743e-10,-6.51075133e-08,1.00000000e+06
178,181,182,233,232,1.00000000e+06,-3.36921514e-09,-3.50736797e-08,1.00000000e+06
179,182,183,234,233,1.00000000e+06,-7.84196845e-09,-1.79245203e-08,1.00000000e+06
180,183,184,235,234,1.00000000e+06,-4.36521622e-09,-1.90191475e-08,1.00000000e+06
181,184,185,236,235,1.00000000e+06,7.52435914e-10,-3.66700110e-08,1.00000000e+06
182,185,186,237,236,1.00000000e+06,1.57195772e-09,-2.32494255e-08,1.00000000e+06
183,186,187,238,237,1.00000000e+06,-1.26722874e-08,-9.23591694e-09,1.00000000e+06
184,187,188,239,238,1.00000000e+06,7.32989412e-09,-2.70350112e-08,1.00000000e+06
185,188,189,240,239,1.00000000e+06,1.89810101e-09,-1.47888695e-08,1.00000000e+06
186,189,190,241,240,1.00000000e+06,1.19504626e-08,-1.42529582e-09,1.00000000e+06
187,190,191,242,241,1.00000000e+06,-3.39234024e-09,-4.06722417e-08,1.00000000e+06
188,191,192,243,242,1.00000000e+06,8.59011825e-09,-5.67381762e-08,1.00000000e+06
189,192,193,244,243,1.00000000e+06,-5.49521128e-09,-1.33293666e-08,1.00000000e+06
190,193,194,245,244,1.00000000e+06,-1.00150869e-08,4.92582237e-09,1.00000000e+06
191,194,195,246,245,1.00000000e+06,2.84603299e-09,-9.79463291e-09,1.00000000e+06
192,195,196,247,246,1.00000000e+06,-2.90820579e-09,-2.32152184e-08,1.00000000e+06
193,196,197,248,247,1.00000000e+06,1.00046509e-08,-4.31693599e-08,1.00000000e+06
194,197,198,249,248,1.00000000e+06,-8.40836754e-09,-1.40477156e-08,1.00000000e+06
195,198,199,250,249,1.00000000e+06,5.72777441e-09,6.75020103e-09,1.00000000e+06
196,199,200,251,250,1.00000000e+06,4.42879584e-10,-2.16530942e-08,1.00000000e+06
197,200,201,252,251,1.00000000e+06,3.30798170e-09,-8.55405542e-08,1.00000000e+06
198,201,202,253,252,1.00000000e+06,-6.29905557e-09,-5.46173360e-08,1.00000000e+06
199,202,203,254,253,1.00000000e+06,-7.26271740e-09,-1.13795619e-08,1.00000000e+06
200,204,205,256,255,9.87795877e+05,1.71993244e+05,7.21283904e+04,9.22515944e+05
201,205,206,257,256,1.01300689e+06,2.46198663e+04,1.03500735e+04,1.00108460e+06
202,206,207,258,257,1.00168101e+06,-6.69982179e+03,-1.24944339e+04,1.00528064e+06
203,207,208,259,258,9.98751300e+05,-3.62316288e+03,-6.34854233e+03,1.00062822e+06
204,208,209,260,259,9.99671477e+05,-1.37961664e+03,-1.59317686e+03,1.00036580e+06
205,209,210,261,260,9.99897942e+05,-3.35084453e+02,-1.65523743e+02,1.00006557e+06
206,210,211,262,261,9.99986536e+05,1.57212813e+01,1.13519822e+02,9.99978695e+05
207,211,212,263,262,1.00000737e+06,3.97640801e+01,7.23286386e+01,9.99987493e+05
208,212,213,264,263,1.00000427e+06,1.84589833e+01,2.31104506e+01,9.99995043e+05
209,213,214,265,264,1.00000153e+06,4.75608599e+00,3.55033256e+00,9.99999149e+05
210,214,215,266,265,1.00000022e+06,2.52278540e-01,-8.79844337e-01,1.00000010e+06
211,215,216,267,266,9.99999953e+05,-3.84166869e-01,-8.11726211e-01,1.00000014e+06
212,216,217,268,267,9.99999950e+05,-2.24820512e-01,-3.08485394e-01,1.00000006e+06
213,217,218,269,268,9.99999981e+05,-6.68142387e-02,-6.14719171e-02,1.00000001e+06
214,218,219,270,269,9.99999996e+05,-8.44216396e-03,3.75636601e-03,1.00000000e+06
215,219,220,271,270,1.00000000e+06,3.32800269e-03,8.71454505e-03,9.99999998e+05
216,220,221,272,271,1.00000000e+06,2.57854171e-03,3.89963474e-03,9.99999999e+05
217,221,222,273,272,1.00000000e+06,9.05741966e-04,9.58169565e-04,1.00000000e+06
218,222,223,274,273,1.00000000e+06,1.62264510e-04,4.13487783e-05,1.00000000e+06
219,223,224,275,274,1.00000000e+06,-2.08738652e-05,-8.65875309e-05,1.00000000e+06
220,224,225,276,275,1.00000000e+06,-2.82539532e-05,-4.73989880e-05,1.00000000e+06
221,225,226,277,276,1.00000000e+06,-1.17055289e-05,-1.38769880e-05,1.00000000e+06
222,226,227,278,277,1.00000000e+06,-2.64210171e-06,-1.60101770e-06,1.00000000e+06
223,227,228,279,278,1.00000000e+06,-3.59740880e-09,7.34278202e-07,1.00000000e+06
224,228,229,280,279,1.00000000e+06,2.94845271e-07,5.25386846e-07,1.00000000e+06
225,229,230,281,280,1.00000000e+06,1.45151792e-07,1.51355014e-07,1.00000000e+06
226,230,231,282,281,1.00000000e+06,3.65908063e-08,5.72398803e-09,1.00000000e+06
227,231,232,283,282,1.00000000e+06,1.01996332e-08,-2.03874315e-08,1.00000000e+06
228,232,233,284,283,1.00000000e+06,-5.24295316e-09,-3.60998926e-08,1.00000000e+06
229,233,234,285,284,1.00000000e+06,-6.10775590e-09,-5.41954484e-08,1.00000000e+06
230,234,235,286,285,1.00000000e+06,-1.01804434e-08,-5.27359455e-08,1.00000000e+06
231,235,236,287,286,1.00000000e+06,1.90734507e-09,-3.85057920e-08,1.00000000e+06
232,236,237,288,287,1.00000000e+06,2.55501711e-09,-5.92238921e-08,1.00000000e+06
233,237,238,289,288,1.00000000e+06,-9.14564714e-09,-7.39215427e-08,1.00000000e+06
234,238,239,290,289,1.00000000e+06,-4.33903045e-10,-3.84259754e-08,1.00000000e+06
235,239,240,291,290,1.00000000e+06,5.26582570e-09,-4.83460344e-09,1.00000000e+06
236,240,241,292,291,1.00000000e+06,1.70394731e-08,2.25766859e-09,1.00000000e+06
237,241,242,293,292,1.00000000e+06,-2.95809380e-09,-3.04443188e-08,1.00000000e+06
238,242,243,294,293,1.00000000e+06,8.46815650e-09,-3.38422241e-08,1.00000000e+06
239,243,244,295,294,1.00000000e+06,-5.21064382e-09,-1.44353961e-08,1.00000000e+06
240,244,245,296,295,1.00000000e+06,-8.18385655e-09,-8.38073945e-09,1.00000000e+06
241,245,246,297,296,1.00000000e+06,7.20066755e-10,-1.34547926e-08,1.00000000e+06
242,246,247,298,297,1.00000000e+06,-1.86324111e-09,1.75254375e-08,1.00000000e+06
243,247,248,299,298,1.00000000e+06,1.02393303e-08,-2.62938574e-08,1.00000000e+06
244,248,249,300,299,1.00000000e+06,-1.89465596e-09,-4.83232296e-08,1.00000000e+06
245,249,250,301,300,1.00000000e+06,9.42072545e-09,-2.40133841e-08,1.00000000e+06
246,250,251,302,301,1.00000000e+06,3.90947083e-09,-3.12766916e-08,1.00000000e+06
247,251,252,303,302,1.00000000e+06,7.32523471e-09,-4.04898038e-08,1.00000000e+06
248,252,253,304,303,1.00000000e+06,-3.24546439e-09,-2.06952954e-08,1.00000000e+06
249,253,254,305,304,1.00000000e+06,-1.17179145e-08,-2.73656798e-10,1.00000000e+06
250,255,256,307,306,9.80785989e+05,1.77427051e+05,5.89751770e+04,9.10954315e+05
251,256,257,308,307,1.01510015e+06,3.34067120e+04,1.11429936e+04,9.99002337e+05
252,257,258,309,308,1.00780832e+06,-5.86278115e+03,-1.02212299e+04,1.01090749e+06
253,258,259,310,309,1.00119498e+06,-5.03385421e+03,-6.21027128e+03,1.00377901e+06
254,259,260,311,310,1.00004852e+06,-1.89243648e+03,-1.62001745e+03,1.00100001e+06
255,260,261,312,311,9.99875320e+05,-4.52429432e+02,-1.72045853e+02,1.00010166e+06
256,261,262,313,312,9.99920493e+05,5.37240305e+00,9.72675958e+01,9.99917821e+05
257,262,263,314,313,9.99978579e+05,5.21052077e+01,6.89632750e+01,9.99952534e+05
258,263,264,315,314,9.99997547e+05,2.45627381e+01,2.26827519e+01,9.99985266e+05
259,264,265,316,315,1.00000124e+06,6.61174560e+00,3.72764918e+00,9.99997932e+05
260,265,266,317,316,1.00000089e+06,4.78522084e-01,-7.17680037e-01,1.00000065e+06
261,266,267,318,317,1.00000030e+06,-4.87504976e-01,-7.64650334e-01,1.00000054e+06
262,267,268,319,318,1.00000005e+06,-2.96042636e-01,-2.98541600e-01,1.00000020e+06
263,268,269,320,319,9.99999991e+05,-9.24055256e-02,-6.31355215e-02,1.00000004e+06
264,269,270,321,320,9.99999990e+05,-1.26554649e-02,2.15932078e-03,9.99999997e+05
265,270,271,322,321,9.99999996e+05,3.95808974e-03,8.03814889e-03,9.99999994e+05
266,271,272,323,322,9.99999999e+05,3.38839324e-03,3.75454987e-03,9.99999997e+05
267,272,273,324,323,1.00000000e+06,1.23130081e-03,9.60548007e-04,9.99999999e+05
268,273,274,325,324,1.00000000e+06,2.33926200e-04,5.83454652e-05,1.00000000e+06
269,274,275,326,325,1.00000000e+06,-2.15690616e-05,-7.82063525e-05,1.00000000e+06
270,275,276,327,326,1.00000000e+06,-3.66573649e-05,-4.52624525e-05,1.00000000e+06
271,276,277,328,327,1.00000000e+06,-1.57521193e-05,-1.37469554e-05,1.00000000e+06
272,277,278,329,328,1.00000000e+06,-3.72595702e-06,-1.78598689e-06,1.00000000e+06
273,278,279,330,329,1.00000000e+06,-8.01321483e-08,6.20357157e-07,1.00000000e+06
274,279,280,331,330,1.00000000e+06,3.71592542e-07,4.86903858e-07,1.00000000e+06
275,280,281,332,331,1.00000000e+06,1.96150939e-07,1.44331156e-07,1.00000000e+06
276,281,282,333,332,1.00000000e+06,5.55535621e-08,-4.03871825e-08,1.00000000e+06
277,282,283,334,333,1.00000000e+06,8.48388635e-09,-8.68803323e-08,1.00000000e+06
278,283,284,335,334,1.00000000e+06,-1.32303444e-08,-7.21484746e-08,1.00000000e+06
279,284,285,336,335,1.00000000e+06,-9.43668544e-09,-4.31066469e-08,1.00000000e+06
280,285,286,337,336,1.00000000e+06,-1.06257827e-08,-5.73310993e-08,1.00000000e+06
281,286,287,338,337,1.00000000e+06,5.44784392e-09,-6.90527321e-08,1.00000000e+06
282,287,288,339,338,1.00000000e+06,-3.63439999e-09,-6.57574482e-08,1.00000000e+06
283,288,289,340,339,1.00000000e+06,-3.68337107e-09,-7.49990663e-08,1.00000000e+06
284,289,290,341,340,1.00000000e+06,-3.99289001e-09,-7.33286196e-08,1.00000000e+06
285,290,291,342,341,1.00000000e+06,-3.15396316e-09,-5.29126822e-08,1.00000000e+06
286,291,292,343,342,1.00000000e+06,1.10108204e-08,-3.93552683e-08,1.00000000e+06
287,292,293,344,343,1.00000000e+06,-3.77669868e-09,-5.03813568e-08,1.00000000e+06
288,293,294,345,344,1.00000000e+06,9.24255771e-10,-3.47316087e-08,1.00000000e+06
289,294,295,346,345,1.00000000e+06,-1.28977527e-08,-1.48458813e-08,1.00000000e+06
290,295,296,347,346,1.00000000e+06,-3.58822456e-09,-1.48059730e-08,1.00000000e+06
291,296,297,348,347,1.00000000e+06,-4.19801839e-09,-4.74965581e-08,1.00000000e+06
292,297,298,349,348,1.00000000e+06,3.63229861e-09,-6.92978830e-08,1.00000000e+06
293,298,299,350,349,1.00000000e+06,-6.20202286e-09,-6.22341169e-08,1.00000000e+06
294,299,300,351,350,1.00000000e+06,-1.84463004e-10,-1.35517127e-08,1.00000000e+06
