node,x_m,y_m,ux_m,uy_m,u_mag_m
287,1.99136000e-01,-2.54000000e-02,2.63552782e-04,5.29696343e-03,5.30351597e-03
288,2.27584000e-01,-2.54000000e-02,2.67939828e-04,5.58515502e-03,5.59157834e-03
289,2.56032000e-01,-2.54000000e-02,2.72092606e-04,5.87780707e-03,5.88410149e-03
290,2.84480000e-01,-2.54000000e-02,2.76011118e-04,6.17465718e-03,6.18082304e-03
291,3.12928000e-01,-2.54000000e-02,2.79695362e-04,6.47544299e-03,6.48148065e-03
292,3.41376000e-01,-2.54000000e-02,2.83145339e-04,6.77990211e-03,6.78581195e-03
293,3.69824000e-01,-2.54000000e-02,2.86361048e-04,7.08777216e-03,7.09355460e-03
294,3.98272000e-01,-2.54000000e-02,2.89342490e-04,7.39879076e-03,7.40444622e-03
295,4.26720000e-01,-2.54000000e-02,2.92089665e-04,7.71269554e-03,7.71822446e-03
296,4.55168000e-01,-2.54000000e-02,2.94602573e-04,8.02922411e-03,8.03462696e-03
297,4.83616000e-01,-2.54000000e-02,2.96881213e-04,8.34811409e-03,8.35339137e-03
298,5.12064000e-01,-2.54000000e-02,2.98925585e-04,8.66910311e-03,8.67425531e-03
299,5.40512000e-01,-2.54000000e-02,3.00735687e-04,8.99192878e-03,8.99695644e-03
300,5.68960000e-01,-2.54000000e-02,3.02311521e-04,9.31632874e-03,9.32123240e-03
301,5.97408000e-01,-2.54000000e-02,3.03653232e-04,9.64204064e-03,9.64682087e-03
302,6.25856000e-01,-2.54000000e-02,3.04761308e-04,9.96880144e-03,9.97345886e-03
303,6.54304000e-01,-2.54000000e-02,3.05630453e-04,1.02963484e-02,1.03008835e-02
304,6.82752000e-01,-2.54000000e-02,3.06241899e-04,1.06244359e-02,1.06288486e-02
305,7.11200000e-01,-2.54000000e-02,3.06659325e-04,1.09527956e-02,1.09570878e-02
306,-7.11200000e-01,-2.03200000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
307,-6.82752000e-01,-2.03200000e-02,8.86212902e-06,6.14546713e-06,1.07844377e-05
308,-6.54304000e-01,-2.03200000e-02,1.84136450e-05,2.61505279e-05,3.19830022e-05
309,-6.25856000e-01,-2.03200000e-02,2.76918001e-05,5.85603939e-05,6.47777394e-05
310,-5.97408000e-01,-2.03200000e-02,3.66912424e-05,1.03267926e-04,1.09592480e-04
311,-5.68960000e-01,-2.03200000e-02,4.55031413e-05,1.60050953e-04,1.66393640e-04
312,-5.40512000e-01,-2.03200000e-02,5.41305116e-05,2.28642133e-04,2.34962417e-04
313,-5.12064000e-01,-2.03200000e-02,6.25703744e-05,3.08778131e-04,3.15053942e-04
314,-4.83616000e-01,-2.03200000e-02,7.08228289e-05,4.00196512e-04,4.06414962e-04
315,-4.55168000e-01,-2.03200000e-02,7.88878675e-05,5.02634813e-04,5.08787825e-04
316,-4.26720000e-01,-2.03200000e-02,8.67654950e-05,6.15830663e-04,6.21912901e-04
317,-3.98272000e-01,-2.03200000e-02,9.44557103e-05,7.39521686e-04,7.45529480e-04
318,-3.69824000e-01,-2.03200000e-02,1.01958512e-04,8.73445504e-04,8.79376249e-04
319,-3.41376000e-01,-2.03200000e-02,1.09273899e-04,1.01733974e-03,1.02319154e-03
320,-3.12928000e-01,-2.03200000e-02,1.16401872e-04,1.17094201e-03,1.17671347e-03
321,-2.84480000e-01,-2.03200000e-02,1.23342432e-04,1.33398994e-03,1.33968000e-03
322,-2.56032000e-01,-2.03200000e-02,1.30095577e-04,1.50622115e-03,1.51182902e-03
323,-2.27584000e-01,-2.03200000e-02,1.36661309e-04,1.68737325e-03,1.69289834e-03
324,-1.99136000e-01,-2.03200000e-02,1.43039627e-04,1.87718388e-03,1.88262573e-03
325,-1.70688000e-01,-2.03200000e-02,1.49230532e-04,2.07539064e-03,2.08074892e-03
326,-1.42240000e-01,-2.03200000e-02,1.55234022e-04,2.28173117e-03,2.28700562e-03
327,-1.13792000e-01,-2.03200000e-02,1.61050098e-04,2.49594307e-03,2.50113354e-03
328,-8.53440000e-02,-2.03200000e-02,1.66678761e-04,2.71776398e-03,2.72287034e-03
329,-5.68960000e-02,-2.03200000e-02,1.72120010e-04,2.94693152e-03,2.95195370e-03
330,-2.84480000e-02,-2.03200000e-02,1.77373845e-04,3.18318329e-03,3.18812129e-03
331,0.00000000e+00,-2.03200000e-02,1.82440266e-04,3.42625693e-03,3.43111075e-03
332,2.84480000e-02,-2.03200000e-02,1.87319273e-04,3.67589005e-03,3.68065975e-03
333,5.68960000e-02,-2.03200000e-02,1.92010867e-04,3.93182028e-03,3.93650592e-03
334,8.53440000e-02,-2.03200000e-02,1.96515046e-04,4.19378523e-03,4.19838692e-03
335,1.13792000e-01,-2.03200000e-02,2.00831812e-04,4.46152254e-03,4.46604039e-03
336,1.42240000e-01,-2.03200000e-02,2.04961164e-04,4.73476980e-03,4.73920396e-03
337,1.70688000e-01,-2.03200000e-02,2.08903102e-04,5.01326466e-03,5.01761527e-03
338,1.99136000e-01,-2.03200000e-02,2.12657626e-04,5.29674472e-03,5.30101197e-03
339,2.27584000e-01,-2.03200000e-02,2.16224737e-04,5.58494761e-03,5.58913168e-03
340,2.56032000e-01,-2.03200000e-02,2.19604433e-04,5.87761095e-03,5.88171205e-03
341,2.84480000e-01,-2.03200000e-02,2.22796716e-04,6.17447236e-03,6.17849070e-03
342,3.12928000e-01,-2.03200000e-02,2.25801585e-04,6.47526947e-03,6.47920528e-03
343,3.41376000e-01,-2.03200000e-02,2.28619040e-04,6.77973988e-03,6.78359340e-03
344,3.69824000e-01,-2.03200000e-02,2.31249081e-04,7.08762122e-03,7.09139272e-03
345,3.98272000e-01,-2.03200000e-02,2.33691709e-04,7.39865112e-03,7.40234086e-03
346,4.26720000e-01,-2.03200000e-02,2.35946922e-04,7.71256719e-03,7.71617545e-03
347,4.55168000e-01,-2.03200000e-02,2.38014722e-04,8.02910706e-03,8.03263413e-03
348,4.83616000e-01,-2.03200000e-02,2.39895108e-04,8.34800833e-03,8.35145453e-03
349,5.12064000e-01,-2.03200000e-02,2.41588079e-04,8.66900865e-03,8.67237429e-03
350,5.40512000e-01,-2.03200000e-02,2.43093633e-04,8.99184562e-03,8.99513102e-03
351,5.68960000e-01,-2.03200000e-02,2.44411769e-04,9.31625687e-03,9.31946239e-03
352,5.97408000e-01,-2.03200000e-02,2.45542709e-04,9.64197998e-03,9.64510597e-03
353,6.25856000e-01,-2.03200000e-02,2.46486702e-04,9.96875219e-03,9.97179903e-03
354,6.54304000e-01,-2.03200000e-02,2.47237683e-04,1.02963130e-02,1.02992809e-02
355,6.82752000e-01,-2.03200000e-02,2.47779684e-04,1.06244137e-02,1.06273026e-02
356,7.11200000e-01,-2.03200000e-02,2.48171065e-04,1.09527377e-02,1.09555489e-02
357,-7.11200000e-01,-1.52400000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
358,-6.82752000e-01,-1.52400000e-02,6.68907971e-06,5.73418973e-06,8.81048916e-06
359,-6.54304000e-01,-1.52400000e-02,1.39203002e-05,2.56847828e-05,2.92144283e-05
360,-6.25856000e-01,-1.52400000e-02,2.09656274e-05,5.81278706e-05,6.17932591e-05
361,-5.97408000e-01,-1.52400000e-02,2.77906859e-05,1.02849251e-04,1.06537743e-04
362,-5.68960000e-01,-1.52400000e-02,3.44706619e-05,1.59640297e-04,1.63319476e-04
363,-5.40512000e-01,-1.52400000e-02,4.10129834e-05,2.28240176e-04,2.31895758e-04
364,-5.12064000e-01,-1.52400000e-02,4.74147467e-05,3.08384985e-04,3.12008746e-04
365,-4.83616000e-01,-1.52400000e-02,5.36759109e-05,3.99812148e-04,4.03399128e-04
366,-4.55168000e-01,-1.52400000e-02,5.97965302e-05,5.02259234e-04,5.05806250e-04
367,-4.26720000e-01,-1.52400000e-02,6.57765923e-05,6.15463868e-04,6.18968765e-04
368,-3.98272000e-01,-1.52400000e-02,7.16160960e-05,7.39163676e-04,7.42624942e-04
369,-3.69824000e-01,-1.52400000e-02,7.73150391e-05,8.73096278e-04,8.76512822e-04
370,-3.41376000e-01,-1.52400000e-02,8.28734216e-05,1.01699930e-03,1.02037031e-03
371,-3.12928000e-01,-1.52400000e-02,8.82912437e-05,1.17061035e-03,1.17393524e-03
372,-2.84480000e-01,-1.52400000e-02,9.35685054e-05,1.33366707e-03,1.33694537e-03
373,-2.56032000e-01,-1.52400000e-02,9.87052068e-05,1.50590706e-03,1.50913843e-03
374,-2.27584000e-01,-1.52400000e-02,1.03701348e-04,1.68706795e-03,1.69025212e-03
375,-1.99136000e-01,-1.52400000e-02,1.08556928e-04,1.87688736e-03,1.88002414e-03
376,-1.70688000e-01,-1.52400000e-02,1.13271948e-04,2.07510291e-03,2.07819215e-03
377,-1.42240000e-01,-1.52400000e-02,1.17846408e-04,2.28145222e-03,2.28449382e-03
378,-1.13792000e-01,-1.52400000e-02,1.22280308e-04,2.49567291e-03,2.49866680e-03
379,-8.53440000e-02,-1.52400000e-02,1.26573647e-04,2.71750261e-03,2.72044873e-03
380,-5.68960000e-02,-1.52400000e-02,1.30726425e-04,2.94667893e-03,2.94957727e-03
381,-2.84480000e-02,-1.52400000e-02,1.34738644e-04,3.18293949e-03,3.18579005e-03
382,0.00000000e+00,-1.52400000e-02,1.38610302e-04,3.42602191e-03,3.42882472e-03
383,2.84480000e-02,-1.52400000e-02,1.42341399e-04,3.67566382e-03,3.67841890e-03
384,5.68960000e-02,-1.52400000e-02,1.45931936e-04,3.93160283e-03,3.93431023e-03
385,8.53440000e-02,-1.52400000e-02,1.49381913e-04,4.19357657e-03,4.19623634e-03
386,1.13792000e-01,-1.52400000e-02,1.52691329e-04,4.46132265e-03,4.46393486e-03
387,1.42240000e-01,-1.52400000e-02,1.55860185e-04,4.73457871e-03,4.73714344e-03
388,1.70688000e-01,-1.52400000e-02,1.58888481e-04,5.01308235e-03,5.01559968e-03
389,1.99136000e-01,-1.52400000e-02,1.61776216e-04,5.29657119e-03,5.29904123e-03
390,2.27584000e-01,-1.52400000e-02,1.64523391e-04,5.58478287e-03,5.58720571e-03
391,2.56032000e-01,-1.52400000e-02,1.67130006e-04,5.87745500e-03,5.87983075e-03
392,2.84480000e-01,-1.52400000e-02,1.69596060e-04,6.17432519e-03,6.17665398e-03
393,3.12928000e-01,-1.52400000e-02,1.71921553e-04,6.47513108e-03,6.47741303e-03
394,3.41376000e-01,-1.52400000e-02,1.74106487e-04,6.77961028e-03,6.78184552e-03
395,3.69824000e-01,-1.52400000e-02,1.76150860e-04,7.08750041e-03,7.08968907e-03
396,3.98272000e-01,-1.52400000e-02,1.78054672e-04,7.39853909e-03,7.40068133e-03
397,4.26720000e-01,-1.52400000e-02,1.79817924e-04,7.71246395e-03,7.71455991e-03
398,4.55168000e-01,-1.52400000e-02,1.81440616e-04,8.02901260e-03,8.03106244e-03
399,4.83616000e-01,-1.52400000e-02,1.82922748e-04,8.34792266e-03,8.34992655e-03
400,5.12064000e-01,-1.52400000e-02,1.84264318e-04,8.66893176e-03,8.67088987e-03
401,5.40512000e-01,-1.52400000e-02,1.85465324e-04,8.99177752e-03,8.99369003e-03
402,5.68960000e-01,-1.52400000e-02,1.86525768e-04,9.31619754e-03,9.31806463e-03
403,5.97408000e-01,-1.52400000e-02,1.87445883e-04,9.64192936e-03,9.64375123e-03
404,6.25856000e-01,-1.52400000e-02,1.88225713e-04,9.96871053e-03,9.97048738e-03
405,6.54304000e-01,-1.52400000e-02,1.88859607e-04,1.02962825e-02,1.02980144e-02
406,6.82752000e-01,-1.52400000e-02,1.89335310e-04,1.06243929e-02,1.06260798e-02
407,7.11200000e-01,-1.52400000e-02,1.89700767e-04,1.09526866e-02,1.09543293e-02
408,-7.11200000e-01,-1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
409,-6.82752000e-01,-1.01600000e-02,4.53641316e-06,5.44335489e-06,7.08584199e-06
410,-6.54304000e-01,-1.01600000e-02,9.45030750e-06,2.53471162e-05,2.70515177e-05
411,-6.25856000e-01,-1.01600000e-02,1.42510339e-05,5.78132338e-05,5.95437820e-05
412,-5.97408000e-01,-1.01600000e-02,1.88995873e-05,1.02545735e-04,1.04272825e-04
413,-5.68960000e-01,-1.01600000e-02,2.34484969e-05,1.59342617e-04,1.61058690e-04
414,-5.40512000e-01,-1.01600000e-02,2.79057832e-05,2.27948653e-04,2.29650433e-04
415,-5.12064000e-01,-1.01600000e-02,3.22694208e-05,3.08099771e-04,3.09785061e-04
416,-4.83616000e-01,-1.01600000e-02,3.65393030e-05,3.99533205e-04,4.01200576e-04
417,-4.55168000e-01,-1.01600000e-02,4.07155015e-05,5.01986564e-04,5.03635049e-04
418,-4.26720000e-01,-1.01600000e-02,4.47979987e-05,6.15197472e-04,6.16826386e-04
419,-3.98272000e-01,-1.01600000e-02,4.87867906e-05,7.38903555e-04,7.40512400e-04
420,-3.69824000e-01,-1.01600000e-02,5.26818756e-05,8.72842433e-04,8.74430839e-04
421,-3.41376000e-01,-1.01600000e-02,5.64832534e-05,1.01675173e-03,1.01831942e-03
422,-3.12928000e-01,-1.01600000e-02,6.01909242e-05,1.17036906e-03,1.17191582e-03
423,-2.84480000e-01,-1.01600000e-02,6.38048881e-05,1.33343205e-03,1.33495771e-03
424,-2.56032000e-01,-1.01600000e-02,6.73251450e-05,1.50567831e-03,1.50718276e-03
425,-2.27584000e-01,-1.01600000e-02,7.07516951e-05,1.68684548e-03,1.68832860e-03
426,-1.99136000e-01,-1.01600000e-02,7.40845382e-05,1.87667117e-03,1.87813290e-03
427,-1.70688000e-01,-1.01600000e-02,7.73236744e-05,2.07489299e-03,2.07633328e-03
428,-1.42240000e-01,-1.01600000e-02,8.04691036e-05,2.28124858e-03,2.28266738e-03
429,-1.13792000e-01,-1.01600000e-02,8.35208260e-05,2.49547554e-03,2.49687283e-03
430,-8.53440000e-02,-1.01600000e-02,8.64788414e-05,2.71731151e-03,2.71868727e-03
431,-5.68960000e-02,-1.01600000e-02,8.93431499e-05,2.94649411e-03,2.94784832e-03
432,-2.84480000e-02,-1.01600000e-02,9.21137515e-05,3.18276094e-03,3.18409361e-03
433,0.00000000e+00,-1.01600000e-02,9.47906462e-05,3.42584964e-03,3.42716078e-03
434,2.84480000e-02,-1.01600000e-02,9.73738339e-05,3.67549782e-03,3.67678744e-03
435,5.68960000e-02,-1.01600000e-02,9.98633147e-05,3.93144311e-03,3.93271123e-03
436,8.53440000e-02,-1.01600000e-02,1.02259089e-04,4.19342312e-03,4.19466976e-03
437,1.13792000e-01,-1.01600000e-02,1.04561156e-04,4.46117548e-03,4.46240067e-03
438,1.42240000e-01,-1.01600000e-02,1.06769516e-04,4.73443781e-03,4.73564157e-03
439,1.70688000e-01,-1.01600000e-02,1.08884169e-04,5.01294773e-03,5.01413010e-03
440,1.99136000e-01,-1.01600000e-02,1.10905115e-04,5.29644285e-03,5.29760387e-03
441,2.27584000e-01,-1.01600000e-02,1.12832354e-04,5.58466080e-03,5.58580052e-03
442,2.56032000e-01,-1.01600000e-02,1.14665887e-04,5.87733920e-03,5.87845765e-03
443,2.84480000e-01,-1.01600000e-02,1.16405712e-04,6.17421567e-03,6.17531290e-03
444,3.12928000e-01,-1.01600000e-02,1.18051831e-04,6.47502784e-03,6.47610390e-03
445,3.41376000e-01,-1.01600000e-02,1.19604242e-04,6.77951331e-03,6.78056826e-03
446,3.69824000e-01,-1.01600000e-02,1.21062947e-04,7.08740971e-03,7.08844360e-03
447,3.98272000e-01,-1.01600000e-02,1.22427945e-04,7.39845467e-03,7.39946756e-03
448,4.26720000e-01,-1.01600000e-02,1.23699236e-04,7.71238580e-03,7.71337775e-03
449,4.55168000e-01,-1.01600000e-02,1.24876820e-04,8.02894073e-03,8.02991179e-03
450,4.83616000e-01,-1.01600000e-02,1.25960697e-04,8.34785706e-03,8.34880732e-03
451,5.12064000e-01,-1.01600000e-02,1.26950867e-04,8.66887244e-03,8.66980195e-03
452,5.40512000e-01,-1.01600000e-02,1.27847325e-04,8.99172447e-03,8.99263331e-03
453,5.68960000e-01,-1.01600000e-02,1.28650078e-04,9.31615077e-03,9.31703901e-03
454,5.97408000e-01,-1.01600000e-02,1.29359314e-04,9.64188879e-03,9.64275652e-03
455,6.25856000e-01,-1.01600000e-02,1.29974970e-04,9.96867643e-03,9.96952373e-03
456,6.54304000e-01,-1.01600000e-02,1.30492750e-04,1.02962564e-02,1.02970833e-02
457,6.82752000e-01,-1.01600000e-02,1.30904440e-04,1.06243736e-02,1.06251800e-02
458,7.11200000e-01,-1.01600000e-02,1.31243936e-04,1.09526445e-02,1.09534308e-02
459,-7.11200000e-01,-5.08000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
460,-6.82752000e-01,-5.08000000e-03,2.39639755e-06,5.26697568e-06,5.78651485e-06
461,-6.54304000e-01,-5.08000000e-03,4.99613505e-06,2.51381754e-05,2.56298503e-05
462,-6.25856000e-01,-5.08000000e-03,7.54478171e-06,5.76175562e-05,5.81094356e-05
463,-5.97408000e-01,-5.08000000e-03,1.00147892e-05,1.02357330e-04,1.02846094e-04
464,-5.68960000e-01,-5.08000000e-03,1.24331621e-05,1.59157850e-04,1.59642741e-04
465,-5.40512000e-01,-5.08000000e-03,1.48054786e-05,2.27767576e-04,2.28248266e-04
466,-5.12064000e-01,-5.08000000e-03,1.71309607e-05,3.07922486e-04,3.08398650e-04
467,-4.83616000e-01,-5.08000000e-03,1.94095675e-05,3.99359684e-04,3.99831074e-04
468,-4.55168000e-01,-5.08000000e-03,2.16413455e-05,5.01816805e-04,5.02283240e-04
469,-4.26720000e-01,-5.08000000e-03,2.38262777e-05,6.15031478e-04,6.15492819e-04
470,-3.98272000e-01,-5.08000000e-03,2.59643580e-05,7.38741325e-04,7.39197465e-04
471,-3.69824000e-01,-5.08000000e-03,2.80555848e-05,8.72683968e-04,8.73134826e-04
472,-3.41376000e-01,-5.08000000e-03,3.00999578e-05,1.01659703e-03,1.01704254e-03
473,-3.12928000e-01,-5.08000000e-03,3.20974774e-05,1.17021812e-03,1.17065824e-03
474,-2.84480000e-01,-5.08000000e-03,3.40481434e-05,1.33328488e-03,1.33371955e-03
475,-2.56032000e-01,-5.08000000e-03,3.59519560e-05,1.50553491e-03,1.50596411e-03
476,-2.27584000e-01,-5.08000000e-03,3.78089151e-05,1.68670584e-03,1.68712955e-03
477,-1.99136000e-01,-5.08000000e-03,3.96190207e-05,1.87653529e-03,1.87695348e-03
478,-1.70688000e-01,-5.08000000e-03,4.13822729e-05,2.07476088e-03,2.07517354e-03
479,-1.42240000e-01,-5.08000000e-03,4.30986716e-05,2.28112023e-03,2.28152734e-03
480,-1.13792000e-01,-5.08000000e-03,4.47682169e-05,2.49535096e-03,2.49575252e-03
481,-8.53440000e-02,-5.08000000e-03,4.63909087e-05,2.71719070e-03,2.71758669e-03
482,-5.68960000e-02,-5.08000000e-03,4.79667471e-05,2.94637706e-03,2.94676748e-03
483,-2.84480000e-02,-5.08000000e-03,4.94957320e-05,3.18264766e-03,3.18303250e-03
484,0.00000000e+00,-5.08000000e-03,5.09778634e-05,3.42574012e-03,3.42611939e-03
485,2.84480000e-02,-5.08000000e-03,5.24131414e-05,3.67539207e-03,3.67576577e-03
486,5.68960000e-02,-5.08000000e-03,5.38015659e-05,3.93134112e-03,3.93170925e-03
487,8.53440000e-02,-5.08000000e-03,5.51431369e-05,4.19332490e-03,4.19368746e-03
488,1.13792000e-01,-5.08000000e-03,5.64378545e-05,4.46108102e-03,4.46143801e-03
489,1.42240000e-01,-5.08000000e-03,5.76857186e-05,4.73434712e-03,4.73469854e-03
490,1.70688000e-01,-5.08000000e-03,5.88867293e-05,5.01286080e-03,5.01320666e-03
491,1.99136000e-01,-5.08000000e-03,6.00408865e-05,5.29635968e-03,5.29669999e-03
492,2.27584000e-01,-5.08000000e-03,6.11481903e-05,5.58458140e-03,5.58491616e-03
493,2.56032000e-01,-5.08000000e-03,6.22086406e-05,5.87726357e-03,5.87759279e-03
494,2.84480000e-01,-5.08000000e-03,6.32222374e-05,6.17414380e-03,6.17446749e-03
495,3.12928000e-01,-5.08000000e-03,6.41889808e-05,6.47495973e-03,6.47527789e-03
496,3.41376000e-01,-5.08000000e-03,6.51088707e-05,6.77944897e-03,6.77976161e-03
497,3.69824000e-01,-5.08000000e-03,6.59819071e-05,7.08734914e-03,7.08765627e-03
498,3.98272000e-01,-5.08000000e-03,6.68080901e-05,7.39839786e-03,7.39869950e-03
499,4.26720000e-01,-5.08000000e-03,6.75874196e-05,7.71233276e-03,7.71262890e-03
500,4.55168000e-01,-5.08000000e-03,6.83198957e-05,8.02889145e-03,8.02918212e-03
501,4.83616000e-01,-5.08000000e-03,6.90055183e-05,8.34781155e-03,8.34809676e-03
502,5.12064000e-01,-5.08000000e-03,6.96442874e-05,8.66883069e-03,8.66911044e-03
503,5.40512000e-01,-5.08000000e-03,7.02362002e-05,8.99168649e-03,8.99196080e-03
504,5.68960000e-01,-5.08000000e-03,7.07812612e-05,9.31611654e-03,9.31638542e-03
505,5.97408000e-01,-5.08000000e-03,7.12795747e-05,9.64185829e-03,9.64212176e-03
506,6.25856000e-01,-5.08000000e-03,7.17310772e-05,9.96864984e-03,9.96890791e-03
507,6.54304000e-01,-5.08000000e-03,7.21334622e-05,1.02962348e-02,1.02964874e-02
508,6.82752000e-01,-5.08000000e-03,7.24826253e-05,1.06243558e-02,1.06246030e-02
509,7.11200000e-01,-5.08000000e-03,7.27960842e-05,1.09526125e-02,1.09528544e-02
510,-7.11200000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
511,-6.82752000e-01,0.00000000e+00,2.62582385e-07,5.20152598e-06,5.20814958e-06
512,-6.54304000e-01,0.00000000e+00,5.50124149e-07,2.50581776e-05,2.50642155e-05
513,-6.25856000e-01,0.00000000e+00,8.42995840e-07,5.75415146e-05,5.75476893e-05
514,-5.97408000e-01,0.00000000e+00,1.13317472e-06,1.02284050e-04,1.02290327e-04
515,-5.68960000e-01,0.00000000e+00,1.42122563e-06,1.59085955e-04,1.59092303e-04
516,-5.40512000e-01,0.00000000e+00,1.70862201e-06,2.27696952e-04,2.27703363e-04
517,-5.12064000e-01,0.00000000e+00,1.99593197e-06,3.07853132e-04,3.07859603e-04
518,-4.83616000e-01,0.00000000e+00,2.28326746e-06,3.99291582e-04,3.99298111e-04
519,-4.55168000e-01,0.00000000e+00,2.57062592e-06,5.01749956e-04,5.01756541e-04
520,-4.26720000e-01,0.00000000e+00,2.85799297e-06,6.14965883e-04,6.14972524e-04
521,-3.98272000e-01,0.00000000e+00,3.14536168e-06,7.38676985e-04,7.38683682e-04
522,-3.69824000e-01,0.00000000e+00,3.43273026e-06,8.72620883e-04,8.72627635e-04
523,-3.41376000e-01,0.00000000e+00,3.72009858e-06,1.01653520e-03,1.01654200e-03
524,-3.12928000e-01,0.00000000e+00,4.00746680e-06,1.17015755e-03,1.17016441e-03
525,-2.84480000e-01,0.00000000e+00,4.29483499e-06,1.33322556e-03,1.33323248e-03
526,-2.56032000e-01,0.00000000e+00,4.58220319e-06,1.50547684e-03,1.50548382e-03
527,-2.27584000e-01,0.00000000e+00,4.86957138e-06,1.68664903e-03,1.68665606e-03
528,-1.99136000e-01,0.00000000e+00,5.15693958e-06,1.87647974e-03,1.87648682e-03
529,-1.70688000e-01,0.00000000e+00,5.44430777e-06,2.07470658e-03,2.07471372e-03
530,-1.42240000e-01,0.00000000e+00,5.73167597e-06,2.28106719e-03,2.28107439e-03
531,-1.13792000e-01,0.00000000e+00,6.01904416e-06,2.49529917e-03,2.49530643e-03
532,-8.53440000e-02,0.00000000e+00,6.30641236e-06,2.71714016e-03,2.71714748e-03
533,-5.68960000e-02,0.00000000e+00,6.59378056e-06,2.94632778e-03,2.94633515e-03
534,-2.84480000e-02,0.00000000e+00,6.88114875e-06,3.18259963e-03,3.18260707e-03
535,0.00000000e+00,0.00000000e+00,7.16851695e-06,3.42569335e-03,3.42570085e-03
536,2.84480000e-02,0.00000000e+00,7.45588514e-06,3.67534655e-03,3.67535412e-03
537,5.68960000e-02,0.00000000e+00,7.74325334e-06,3.93129686e-03,3.93130449e-03
538,8.53440000e-02,0.00000000e+00,8.03062153e-06,4.19328189e-03,4.19328958e-03
539,1.13792000e-01,0.00000000e+00,8.31798973e-06,4.46103928e-03,4.46104703e-03
540,1.42240000e-01,0.00000000e+00,8.60535793e-06,4.73430662e-03,4.73431444e-03
541,1.70688000e-01,0.00000000e+00,8.89272612e-06,5.01282156e-03,5.01282944e-03
542,1.99136000e-01,0.00000000e+00,9.18009432e-06,5.29632170e-03,5.29632966e-03
543,2.27584000e-01,0.00000000e+00,9.46746251e-06,5.58454467e-03,5.58455270e-03
544,2.56032000e-01,0.00000000e+00,9.75483071e-06,5.87722809e-03,5.87723619e-03
545,2.84480000e-01,0.00000000e+00,1.00421989e-05,6.17410958e-03,6.17411775e-03
546,3.12928000e-01,0.00000000e+00,1.03295671e-05,6.47492677e-03,6.47493501e-03
547,3.41376000e-01,0.00000000e+00,1.06169353e-05,6.77941726e-03,6.77942557e-03
548,3.69824000e-01,0.00000000e+00,1.09043035e-05,7.08731868e-03,7.08732707e-03
549,3.98272000e-01,0.00000000e+00,1.11916717e-05,7.39836866e-03,7.39837713e-03
550,4.26720000e-01,0.00000000e+00,1.14790399e-05,7.71230481e-03,7.71231335e-03
551,4.55168000e-01,0.00000000e+00,1.17664081e-05,8.02886476e-03,8.02887338e-03
552,4.83616000e-01,0.00000000e+00,1.20537763e-05,8.34778612e-03,8.34779482e-03
553,5.12064000e-01,0.00000000e+00,1.23411445e-05,8.66880651e-03,8.66881529e-03
554,5.40512000e-01,0.00000000e+00,1.26285127e-05,8.99166356e-03,8.99167243e-03
555,5.68960000e-01,0.00000000e+00,1.29158809e-05,9.31609487e-03,9.31610382e-03
556,5.97408000e-01,0.00000000e+00,1.32032491e-05,9.64183786e-03,9.64184690e-03
557,6.25856000e-01,0.00000000e+00,1.34906173e-05,9.96863072e-03,9.96863984e-03
558,6.54304000e-01,0.00000000e+00,1.37779855e-05,1.02962173e-02,1.02962265e-02
559,6.82752000e-01,0.00000000e+00,1.40653536e-05,1.06243396e-02,1.06243489e-02
560,7.11200000e-01,0.00000000e+00,1.43527218e-05,1.09525915e-02,1.09526009e-02
561,-7.11200000e-01,5.08000000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
562,-6.82752000e-01,5.08000000e-03,-1.87090491e-06,5.24576492e-06,5.56941063e-06
563,-6.54304000e-01,5.08000000e-03,-3.89539038e-06,2.51071423e-05,2.54075316e-05
564,-6.25856000e-01,5.08000000e-03,-5.85851448e-06,5.75853553e-05,5.78825996e-05
565,-5.97408000e-01,5.08000000e-03,-7.74837822e-06,1.02325918e-04,1.02618862e-04
566,-5.68960000e-01,5.08000000e-03,-9.59071332e-06,1.59126917e-04,1.59415675e-04
567,-5.40512000e-01,5.08000000e-03,-1.13882412e-05,2.27736782e-04,2.28021345e-04
568,-5.12064000e-01,5.08000000e-03,-1.31390999e-05,3.07891710e-04,3.08171934e-04
569,-4.83616000e-01,5.08000000e-03,-1.48430334e-05,3.99328902e-04,3.99604664e-04
570,-4.55168000e-01,5.08000000e-03,-1.65000937e-05,5.01786017e-04,5.02057228e-04
571,-4.26720000e-01,5.08000000e-03,-1.81102917e-05,6.15000688e-04,6.15267283e-04
572,-3.98272000e-01,5.08000000e-03,-1.96736346e-05,7.38710535e-04,7.38972467e-04
573,-3.69824000e-01,5.08000000e-03,-2.11901242e-05,8.72653178e-04,8.72910414e-04
574,-3.41376000e-01,5.08000000e-03,-2.26597607e-05,1.01656624e-03,1.01681875e-03
575,-3.12928000e-01,5.08000000e-03,-2.40825438e-05,1.17018733e-03,1.17043512e-03
